id,user,created_at,text,列1,列2,fav,RT,follower,follows
1.29E+18,politer1908,2020/7/20 23:13,買収サポは何か疑惑や批判が来るとそれらを投げかけた側に対して否定や疑惑をカウンターぽく返してくるけど、ほとんどの人が投げかけられた疑惑や批判に触れない。 おそらく自覚あるんでしょうなぁ。 くわばらくわばら,-1,,2,0,,
1.29E+18,dialand_jp,2020/7/20 19:56,遂に真実は明らかとなるのか？！ 県の公文書に書かれた内容を否定した建設経済部長。 自ら、県と町と住民とで三者会談を開催して疑惑を晴らすと豪語しておきながら、ずるずると先延ばししてきたその会議が実現します。 7月21日（火）10:30から函南町役場にて。 # 函南町https://dialand.jp/archives/8264,-1,,13,8,,
1.28E+18,ev6razoril0,2020/7/20 8:10,マツコが「同級生」木村拓哉の整形疑惑を否定 「これは加齢よ」 http://xxx35sexy.seesaa.net,1,,0,0,,
1.28E+18,boys_avenue_,2020/7/20 4:30,「書き込みにあるような事実は一切ございません」 声優・南條愛乃さんのライブでの「男女差別」疑惑を事務所が否定 - ガジェット通信 （2015/7/22） http://getnews.jp/archives/1054839 …,1,,0,0,,
1.28E+18,hisato_zz,2020/7/20 4:05,佐藤健がたけもねお揃い指輪の疑惑を否定！(動画あり) https://mapimark.com/takemone-ring/ # 佐藤健 # 上白石萌音 # 恋つづ # 恋は続くよどこまでも # SUGAR,1,,1,0,,
1.28E+18,myon2631,2020/7/19 23:32,何疑惑なんだw本当にありがとう！ジャスティススミスも同じだったからクローン説否定出来ないねw,-1,,1,0,,
1.28E+18,koichi_kun_2013,2020/7/19 19:45,AP通信によると、駐英ロシア大使は、自国の諜報機関がコロナウイルスワクチンの情報を盗み出そうとしたという疑惑を否定 https://twitter.com/business/status/1284782637077409800 …,1,,0,0,,
1.28E+18,ScamColor_2,2020/7/19 18:00,はてなブログに投稿しました。今回はこばしりさんと石田純一さんの会食疑惑についてです。 # こばしり # 石田純一 # コロナウイルス # COVID19 # はてなブログ こばしりさんが自粛中に石田純一さんと会食？本人も事務所も否定せず。 … https://www.kobasuga.com/entry/2020/07/19/180000 …,-1,,2,1,,
1.28E+18,kumo_dakedomo,2020/7/19 0:26,ピとスの関係を巡るてんやわんやの妄想の楽しいところ、ピーターがいくら面と向かって事実を否定しても、ハリーとデッドプールという思い込んだら一直線なタイプが相手なので、一切話が通じないまま、疑惑が裏付けされていってしまいそうなところ。,-1,,1,0,,
1.28E+18,rna,2020/7/18 21:19,そもそもそういう批判って、何かがブラックボックスになっててわからないから信用できないっていうんじゃなくて、単にWHOが一点の曇もなく信頼できる対象でないって意味で批判してるのかもね。そういうのって、信頼していた対象に疑惑が持ち上がると無理な否定論に走りがちでよくないと思う。,-1,,1,1,,
1.28E+18,abenomaxsengen,2020/7/18 16:47,（２０２０米大統領選）トランプ氏、繰り返す陰謀論 https://www.asahi.com/articles/DA3S14551979.html … 「トランプ氏が『オバマゲート』という言葉を好んで使うのは、オバマ氏を否定するメッセージを支持者に送りたいからだ。しかし、疑惑の中身は非常にあいまいで、『ディープステート』と同様の陰謀論の一つだ」,-1,,3,0,,
1.28E+18,rinzombiemofu,2020/7/18 7:38,トランプ大統領、朝からなんだろうって思ったら暴露本に対する否定のツイート？ 選挙近いこの時期だけに、もう疑惑は忘れてくれってところだろね。 特に税金払ってないやつとか,-1,,0,0,,
1.28E+18,yBynzXJtIwppN1W,2020/7/18 0:58,本人は「コカイン疑惑」を怒りの否定 スペイン昇格選手の“目つき”が話題に http://dlvr.it/RbqZCZ,1,,0,0,,
1.28E+18,KmasatoT,2020/7/18 0:44,真面目にお答えするならば… 先ず最初に『お客様に寄り添う』事です。 『遠隔だぁ』については完全否定した上で、そんな疑惑演出を入れているメーカー批判に『…ですよねぇ』『…確かに』『…そう思います』と繋ぎ、更にメーカーの営業マンに直電して、クレーム入れて、犠牲になってもらいます,-1,,8,0,,
1.28E+18,Taiyaki893,2020/7/17 23:47,『そういう魔術礼装』があったら、嬉々として試してみるんじゃないか？って疑惑が生まれてしまったから否定できない… こいつ、顔がメチャクチャ良いぐだ男君なんじゃねーか的な… ギャグシナリオでも輝ける逸材だったんだもの… pic.twitter.com/FFUA7hXFef,-1,,0,0,,
1.28E+18,211KB,2020/7/17 22:28,件の恐竜存在否定のアレ、宗教がどうのとか以前に釣りツイ疑惑が浮上している,-1,,10,0,,
1.28E+18,zxb8h1ohrcQ9j36,2020/7/17 0:50,会館安置の日布上人書写の御本尊様は顕正会で印刷した疑惑が出ているし、私も６?７年程前からその疑いを持っています。 創価学会みたいに、半ば自分達で印刷した事を認めているならまだしもそれを否定している事を思う時、「日蓮正宗の猊下の許可無く御本尊を勝手に安置して拝むのは良くない事」と,-1,,2,0,,
1.28E+18,narutcho_m,2020/7/16 23:32,地域差別になると思います。 お友達に有利な扱いをするだけでなく、それ以外は不利な扱いもするようになった事例。 それにしても、感染拡大の中でGo Toキャンペーン延期否定、ここにきて東京除外で騒ぎをお越し、河井夫妻事件や様々な疑惑から目をそらしているような気がしますね。 考えすぎか。,-1,,4,0,,
1.28E+18,morotasu11,2020/7/16 11:50,俳優ハ・ジョンウ、麻薬疑惑を否定「顔の傷跡を治療しただけ」｜スポーツソウル日本版 - スポーツソウル日本版 http://dlvr.it/RbjTP5,1,,0,1,,
1.28E+18,cinemanavi2017,2020/7/16 2:56,シン・ヒョンジュン、10年前の薬物疑惑を否定「事実無根…一連の騒動について必ず真実を証明する」（全文） https://cinema-navi.8v8.be/news/46980/,1,,0,0,,
1.28E+18,okabonne,2020/7/16 2:13,推しの所属するグループの件、みればみるほど泥沼だな しかし、某氏は別のメンバーの疑惑を吹っ掛けられたみたいな話もあって、正直自分の推しがその疑惑の真の主犯である可能性も否定できんみたいなところがあるのがまたつらい(そうだとしても推すが),-1,,0,0,,
1.28E+18,sikakuno,2020/7/16 0:08,女子のレコード保持者ジョイナーってステロイド疑惑があるのに女男の体質的差異を否定するサンプルとして利用されていてるのが凄く皮肉ですね。,-1,,7,5,,
1.28E+18,miiiiiia_cat,2020/7/16 0:02,ちょいと前に、お昼一緒に食べてる女子にくんでもくんでもない男子と仲良さげに話してた(そんなつもりはなかったけど)から~ってことでわたしがその男子のこと好きみたいにされてるほんとちがうから忘れて() ほんとにちがうから否定するんだけど相手がだれでもすぐ顔赤くなるから疑惑拭えない~~~,-1,,1,0,,
1.28E+18,Kstyle_news,2020/7/15 19:00,シン・ヒョンジュン、10年前の薬物疑惑を否定「事実無根…一連の騒動について必ず真実を証明する」（全文） http://www.kstyle-news.jp/article.ksn?articleNo=2147391 …,1,,21,3,,
1.28E+18,ChevlonDouble,2020/7/15 16:43,すみません。 私は巨大地震発生論には懐疑的なんですけど・・・・・ 疑惑を否定はしませんが、肯定もしていません。 解らないと言っているので誤解のなきように お願いします。 m(__)m,-1,,1,0,,
1.28E+18,mottokorea,2020/7/15 11:12,SF9ダウォンに校内暴力疑惑 事務所がコメントで否定 - もっと! コリア (Motto! KOREA) https://mottokorea.com/mottoKoreaW/FunJoy_list.do?bbsBasketType=R&seq=93356 … @ mottokorea,1,,2,2,,
1.28E+18,takashi_pkg,2020/7/15 9:41,ジュウジ「ホムラどん最初はおいのことをポケモンと勘違いしておってな。見たことない種類と思ったんじゃろか、妙にきらきらした目で見てきおった……」マユノ「ポケモン疑惑否定するのに罪悪感感じたの初めてのような気がした…」,-1,,0,0,,
1.28E+18,ex_dramaclub,2020/7/15 9:05,ほんとだね( *´艸`)ちなみにスパイ疑惑を否定する時の「違いますよぉ…」の声も可愛かった(*/▽＼*),-1,,1,0,,
1.29316E+18,zMEEJfEPXjXlq3v,2020/8/11 12:05,三浦春馬さんの事色々記事になっているのがとても悲しいです。ご家族のプライバシー等そっとしてあげてほしいです。春馬さんは否定や抗議もできません。事務所の方、春馬さんとご家族を助けてあげてください。#アミューズに説明責任を求めます,-1,,15,2,2,11
1.29315E+18,buraunko,2020/8/11 11:56,@hakka_nyaa だーからライバーも事務所もファンも社会不適合だらけって言われんだよ…否定できねぇじゃん,-1,,0,0,1821,2709
1.29284E+18,dYpLR5Jv5IcJzeD,2020/8/10 15:26,原因が春馬くんと家族との金銭問題と決めつけたマスコミと、それを否定しない事務所これが子供の頃から長年貢献して来てくれた春馬くんにすることですか？新曲の促販はしても、彼の名誉を守ろうは思わないのですか？#三浦春馬#アミューズに説明責任求めます,-1,,45,13,35,22
1.29269E+18,entamenewsflash,2020/8/10 5:00,韓流俳優との交際報道に揺れる綾瀬はるか（35）。 実は秘かに「個人事務所」を立ち上げていたことがわかった。# 綾瀬はるか # 新事務所設立 # 韓流婚否定 エンタメニュースフ : 【※仰天※】「# 綾瀬はるか」新事務所設立と「本当に結婚なんて何もない」と親族は韓流婚否定もhttps://t.co/ZeY0u39s83,1,,0,0,526,1690
1.29266E+18,hiyoko_notamago,2020/8/10 3:06,熱愛疑惑があってそれが本当だったとしても、事務所的に今は公表しない方がいいと思ったら、ずっと否定したままにするか一旦否定して時期をずらして「熱愛は本当です」と言うだろうね。,-1,,0,0,1,0
1.29265E+18,1992jinnn,2020/8/10 2:31,Nizi Uを完全否定するわけじゃないけど、全員日本人メンバーなのになんで韓国事務所に所属してるのか、全員日本人なのになんで韓国語で歌うのか、宿舎だって今韓国だしなんで韓国で活動するのか意図が全くわからんって、友達と最近話してる。Nizi Uの事を否定してるわけじゃないし、ただの意見です,-1,,5,0,84,90
1.2921E+18,lostmyw03161640,2020/8/8 14:06,竹内涼真＆三吉彩花に熱愛報道　双方の事務所否定せず「友人の一人」 - スポニチ Sponichi Annex 芸能 https://t.co/ymAR78OGi2,-1,,0,0,7,122
1.29202E+18,soruto5814,2020/8/8 8:44,すんちょるさんのスマホ、事務所のケータイの可能性は否定できないけど、もし本人のなら、たぶん同じスマホ使ってる…笑,-1,,0,0,61,71
1.29199E+18,28moku,2020/8/8 6:41,事務所もお金あるって言ってもずっと配信だけじゃ元とれないだろうし、振替公演をそんなに否定しいであげて、、,-1,,0,0,11,16
1.29198E+18,DaisukiSong,2020/8/8 6:14,【止まらない中国！再びヒョンビン ソン・ヘギョの復縁説】事務所が復縁・交際を否定したにも関わらず、中国メディアは証拠写真とともに再び韓国俳優ヒョンビンと女優ソン・ヘギョの復縁説を執拗に提議。https://t.co/hBBGDhxDEA https://t.co/997vXxlIPy,1,,0,1,0,0
1.29197E+18,910415__smumi,2020/8/8 5:20,玉ちゃんのwebでキスマイのコンサート中止って言ってるの見たけど、それもいいと思うな！気をつけて振替公演するのを否定はせーへんけど同じ事務所でも中止にするグループとやるグループとあるねんな現場欲しい気持ちはあるけど、最近メディアも円盤もいろいろと供給多くて大満足で満たされてるし！,-1,,0,0,37,55
1.29173E+18,Na_oMusic,2020/8/7 13:47,@rui_rui_nuko まじまじ(? *´?`*?)?事務所否定だったはずやのにびっくりした(´･ω･｀),-1,,1,0,30,103
1.29129E+18,lumos_matome,2020/8/6 8:47,オ・チャンソク、恋人イ・チェウンとの破局・結婚説が浮上…事務所が否定「交際は順調」 https://t.co/G6rHbeMgNu,1,,0,0,612,692
1.29129E+18,Kstyle_news,2020/8/6 8:40,オ・チャンソク、恋人イ・チェウンとの破局・結婚説が浮上…事務所が否定「交際は順調」https://t.co/FA1AnP6qNg,1,,42,3,774202,30671
1.29129E+18,sh_172cm,2020/8/6 8:20,@rau__l627 外出控えた方がいいよねやっぱり????事務所も今すごくデフレの影響受けてるだろうからライブすることに否定はしないけどタレントがかからない為にも対策はしていかなきゃだよね、(長い),-1,,0,0,130,118
1.29128E+18,mon_chi_4,2020/8/6 7:34,事務所、メンバー、関係者…とにかく全方面に迷惑しかかけない辞め方した上に、また後ろ足で砂かけてる。一方的に書き、名前出された側は殆どの人が否定等はしないと思うから、これが嘘か本当か関係なく(実際以前言ってたのと違う事書いてる所あるよね。)事実のようになり拡散される。ほんと悪質。,-1,,0,0,24,58
1.29124E+18,Mimi24600082,2020/8/6 5:19,"@vAgTVN2FEgFPAe0 事務所も何の否定もなく、というのは、真意も分からず想像の域だけど、やはり何も言わないことに、たけもねファンは、私たちの中で「いいな?」と思える方向にとらえていても、その「捉え方」は自由で良いのかな,と個人的に思います??",-1,,2,0,63,17
1.2912E+18,macame3,2020/8/6 2:45,キム・ホジュン、元恋人への暴行疑惑が浮上も…事務所が否定「事実無根」 https://t.co/PXcKFJD8zc,1,,0,0,6240,3924
1.29117E+18,NgtDema,2020/8/6 0:48,【デマ１４】ファンと荻野の関係？荻野の所属事務所は荻野とファンとの個人交流を明確に否定している。ネットの迷探偵達が提示する証拠も嘘ばかり。https://t.co/snRcDkKayw,1,,2,2,84,85
1.29107E+18,ss06y06_,2020/8/5 17:44,事務所辞めて新しい道へ進むのは悪いことじゃないし否定はしないけど現役ジャニと現役ジャニオタの夢は壊さないでほしいから関わらないでほしい笑,-1,,0,0,10,22
1.29101E+18,Sgak__1015,2020/8/5 14:13,あのね、手越さん、暴露本書くのは否定しないけど人として最低限の内容であってほしかったあの本で何人の人が傷ついたと思ってるの。ジャニーズ事務所退所しても笑顔にしてくれるんじゃなかったの。,-1,,1,0,18,27
1.29101E+18,J0qPoYwM4aU5tWK,2020/8/5 14:05,事務所・NEWS側が否定も肯定もできないの分かってて、こんな風に三人からの大切な話、こんな形で知りたくなかった,-1,,0,0,10,74
1.29097E+18,ab21yz,2020/8/5 11:20,キム・ホジュン、元恋人への暴行疑惑が浮上も…事務所が否定「事実無根」 https://t.co/xAJpOTqduq,1,,0,0,1648,2328
1.29096E+18,Kstyle_news,2020/8/5 10:50,キム・ホジュン、元恋人への暴行疑惑が浮上も…事務所が否定「事実無根」https://t.co/hG1JpWliiI,1,,21,2,774202,30671
1.29096E+18,mkntmt17,2020/8/5 10:47,『ぶりっ子きもい…おもしろくない…』画面に並ぶ否定的な言葉ばかりが目につく。『??に相応しくない…足を引っ張ってる…』??「……分かってるよ」事務所で唯一の女。メンバーは、他と違うことが自分たちの武器になると言ってくれるが、本音は？だんだんと好意的な言葉すら疑ってしまうようになった。,-1,,8,0,365,0
1.29087E+18,NgtDema,2020/8/5 4:48,【デマ１４】ファンと荻野の関係？荻野の所属事務所は荻野とファンとの個人交流を明確に否定している。ネットの迷探偵達が提示する証拠も嘘ばかり。https://t.co/snRcDkKayw,1,,2,2,84,85
1.29068E+18,netaikedo,2020/8/4 16:18,今話題になってるpractice動画の件だけどあのダンサーさんは??のダンスを決して否定しているわけじゃなくて、何故コンディションが完璧じゃない状態で高クオリティとも言い難い動画を世界に発信するのか、と事務所に対して言っていたような気がする??,-1,,1,0,0,3
1.29068E+18,OHAna56658939,2020/8/4 16:12,今まで関わってきた人・事務所をこういう形で裏切るってさ、今までの自分の人生を否定するに近いと思うよ？手越＝ポジティブって思ってたけど、これに関してはネガティヴでしかないと思う。1つ1つの出逢い・出来事があって今の俺がいる！であって欲しかったわ。勝手な期待でした。,-1,,0,0,2,30
1.29067E+18,miii_jst,2020/8/4 15:41,あの、勘違いされている方やARATAさんの動画を見ずに色々言う方が多数いるので言うと、ARATAさんはSixTONESのダンスを否定しているわけではありません。Dance Practice動画を出す際にベストなコンディションでできるように事務所の方々が配慮してあげるべきだとおっしゃっているだけです。,-1,,33,1,46,98
1.29063E+18,news_2003_taka,2020/8/4 12:45,手越が辞めるって事務所が発表した日にインスタのストーリーに「NEWSの手越くん今までありがとう」ってあげたらリア友に「死んだの？」て聞かれて否定したけど否定する必要なかったかもしれん,-1,,0,0,106,116
1.29062E+18,choro1ota9,2020/8/4 11:56,どっかの誰かと似てるな事務所に残った人達が否定できないような場所で印象操作して,-1,,0,0,16,26
1.29051E+18,NgtDema,2020/8/4 4:58,【デマ１４】ファンと荻野の関係？荻野の所属事務所は荻野とファンとの個人交流を明確に否定している。ネットの迷探偵達が提示する証拠も嘘ばかり。https://t.co/snRcDkKayw,1,,6,1,84,85
1.29046E+18,imoyanotendon,2020/8/4 1:30,思わせぶりなガセの上に、取材した事実を否定する妄想願望を前提としたまとめ。こんなクズ記事出して誇らしいか？篠原涼子 市村正親と別居していた！事務所も「事実」と認める # https://t.co/kCq8WnYgru,-1,,0,0,159,200
1.28966E+18,kor_two,2020/8/2 5:17,「 # 愛の不時着」 # ヒョンビン とソン・ヘギョの復縁説、「証拠写真」が韓国で話題。 ●中国で写真と共に「復縁説」が報道中。 ●韓国では「まさか…」の反応。所属事務所も否定。 ●過去ソ… つづき⇒ https://kt.wowkorea.jp/album/350103.html …pic.twitter.com/cwg2dV3wHg,1,,2,2,,
1.28963E+18,mihtakta,2020/8/2 3:48,179名無しさん @ k0 佐藤健に事務所の推しがシフトしたのが 人間性を否定することだと思った 佐藤健が今年の3月に神木隆之介達とYoutubeに動画あげてた時 「あれ？三浦春馬は？仲良くなかった？」と思っていたらこんなことに,-1,,2,0,,
1.2896E+18,milk__02oO,2020/8/2 1:17,相手は一般人やYouTuberじゃなくモデル・女優さんで、事務所の方針、雑誌ドラマ、CMとの兼ね合いがあるだろうからYouTuberが好き勝手に否定も肯定もできないのは当然では,-1,,1,0,,
1.28946E+18,GOMAmura,2020/8/1 16:26,ヒョンビン＆ソン・ヘギョ、突然の復縁説？双方の事務所が否定「全く事実ではない」 https://ift.tt/314KU1W,1,,0,0,,
1.28946E+18,KTIMES_APP,2020/8/1 16:24,ヒョンビン＆ソン・ヘギョ、突然の復縁説？双方の事務所が否定「全く事実ではない」 https://ift.tt/314KU1W,1,,0,0,,
1.28944E+18,cinemanavi2017,2020/8/1 14:55,ヒョンビン＆ソン・ヘギョ、突然の復縁説？双方の事務所が否定「全く事実ではない」 https://cinema-navi.8v8.be/news/51155/,1,,0,0,,
1.28941E+18,ab21yz,2020/8/1 13:17,ヒョンビン＆ソン・ヘギョ、突然の復縁説？双方の事務所が否定「全く事実ではない」 http://news1.matrix.jp/?p=21416,1,,0,0,,
1.28941E+18,7neLRX0y6KplNsB,2020/8/1 12:52,ヒョンビン＆ソン・ヘギョ、突然の復縁説？双方の事務所が否定「全く事実ではない」 http://shopp.sakura.ne.jp/news2/?p=46165,1,,0,0,,
1.28941E+18,Kstyle_news,2020/8/1 12:50,ヒョンビン＆ソン・ヘギョ、突然の復縁説？双方の事務所が否定「全く事実ではない」 https://news.kstyle.com/article.ksn?articleNo=2148685 …,1,,302,25,,
1.28937E+18,miracleshow,2020/8/1 10:33,20代前半くらいまでの三浦春馬のテレビでの受け答え見てると自然体で無理に笑ってない。母親のことが大好きみたいだし、継父とも仲がいい様子。金銭トラブルや恋愛に首突っ込んできたくらいで絶縁するかな。数年前の彼の人間性を否定するような出来事というのはやはり事務所が関係してるのでは？？,-1,,6,0,,
1.28933E+18,MeruchiGOHAN,2020/8/1 7:43,事務所さんーーー否定しないでー本当でありますようにーーー 山本美月、瀬戸康史が結婚へ“ステイホーム愛”実らせ今月中にも婚姻届提出（スポニチアネックス） - Yahoo!ニュース https://news.yahoo.co.jp/articles/ecb1b38229763d6a880284f9de754f572565061a …,-1,,0,0,,
1.28927E+18,anna50685687,2020/8/1 3:44,ソン・ヘギョとヒョンビン交際、『事実無根』 両事務所が否定したみたい? https://n.news.naver.com/entertain/article/025/0003022610 …pic.twitter.com/ewLHUmXKR8,1,,9,0,,
1.28919E+18,queen_kyo,2020/7/31 22:07,ヘギョさんとひょんびんの復縁説(事務所否定)がトレンド１位 https://twitter.com/SHKPhilippines/status/1289184740705091585 …,1,,7,1,,
1.28918E+18,alohappy16,2020/7/31 21:54,ヒョンビンと元カノ(まだ作品で見たことないからどんな人か存じ上げてないんですが)報道からの事務所否定コメントまで、少しタイムラグがあったなら、、先に噂報道だけを見たファンの方の心臓大丈夫やったかな？ 私、一連の流れを知っただけでも、心臓痛いんですけど # ヒョンビン # 愛の不時着,1,,13,0,,
1.28917E+18,ns_xdi,2020/7/31 20:57,ソンヘギョとヒョンビンの復縁の噂、両事務所が根拠なく対応する価値もないと否定… https://twitter.com/ladysong14/status/1289145240083820545 …,1,,1,0,,
1.28916E+18,wow_ko,2020/7/31 20:30,中国の一部マスコミで女優ソン・ヘギョと俳優ヒョンビンの交際が報道されるなか、ヒョンビンの所属事務所が交際を否定した。 http://www.wowkorea.jp/news/enter/2020/0731/10266369.html …,1,,17,3,,
1.28903E+18,mi9ni_638,2020/7/31 11:32,カンタのやつ否定も肯定もしないって男としてだらしなって思ったけどまぁ相手の事務所との兼ね合いもあるしそもそもそんな男らしくないところがカンタらしいのかもと外野は思っております,-1,,0,0,,
1.28891E+18,NgtDema,2020/7/31 3:33,【デマ１４】ファンと荻野の関係？ 荻野の所属事務所は荻野とファンとの個人交流を明確に否定している。 ネットの迷探偵達が提示する証拠も嘘ばかり。 https://twitter.com/subwayparty12/status/1085114021215330304?s=20 …,1,,0,0,,
1.28884E+18,pinnaclek0524,2020/7/30 23:26,ジャニーズがyoutuberとか他事務所の俳優と絡むの、否定する訳では全くないし、本人にとってプラスになる要素があるのも理解はしているけど、自分自身観たいかどうか訊かれたら、全然観たくないし、テンションが下がる一方だし、退屈で時間の無駄という感じがするから、できればあまりしないでほしい。,-1,,0,0,,
1.28881E+18,TomokoFKU,2020/7/30 21:28,周りから否定されても自分は自分と開き直るくらいの図太さがあれば良かったけど彼は繊細で自己否定してしまったのかな、、、もしくは死を選ぶことが彼の自己肯定だったのかも。しかし、ケアできない事務所の責任は重い。 # 三浦春馬ロスhttps://twitter.com/bunshun_online/status/1288809428783730692 …,-1,,0,0,,
1.28877E+18,idea_antena,2020/7/30 18:35,長瀬智也の母親が週刊文春に今後を語る。芸能界引退説は否定、音楽活動も継続か。ジャニーズ事務所退所の裏側は… http://idea-antena.com/main/?p=449156,1,,0,0,,
1.28877E+18,3d0tjmBc2J6MG2H,2020/7/30 18:23,長瀬智也の母親が週刊文春に今後を語る。芸能界引退説は否定、音楽活動も継続か。ジャニーズ事務所退所の裏側は… http://yusuke110126.com/?p=8627,1,,0,0,,
1.28867E+18,NgtDema,2020/7/30 11:38,【デマ１４】ファンと荻野の関係？ 荻野の所属事務所は荻野とファンとの個人交流を明確に否定している。 ネットの迷探偵達が提示する証拠も嘘ばかり。 https://twitter.com/subwayparty12/status/1085114021215330304?s=20 …,1,,0,0,,
1.28846E+18,YahooNewsTopics,2020/7/29 22:04,【裏方報道を否定 長瀬の母語る】 https://yahoo.jp/grcdf1 ジャニーズ事務所を来年3月末で退所するTOKIO長瀬智也の母が取材に応じた。事務所は「裏方としてゼロから新しい仕事の形を創り上げていく」と発表したが、母は「そんなことはないと思います」と語る。,1,,348,136,,
1.28843E+18,sknyr,2020/7/29 20:05,俺も吉田豪は別に好きじゃないというかどちらかというとアレですけど、噛み付いてる「どこの事務所も」は元記事の引用だから関係ないかと。 というか、嫌いな奴の発言は正しくても否定、って思考回路ならもっとヤバい（笑）,-1,,1,0,,
1.2884E+18,NgtDema,2020/7/29 17:53,【デマ１４】ファンと荻野の関係？ 荻野の所属事務所は荻野とファンとの個人交流を明確に否定している。 ネットの迷探偵達が提示する証拠も嘘ばかり。 https://twitter.com/subwayparty12/status/1085114021215330304?s=20 …,1,,0,0,,
1.28831E+18,032511250515mk,2020/7/29 12:21,二人とも本能のまま…肉食系に見える。男子はまだしも、女子が他人にお構い無しなのは…如何なものか？少なくとも私は嫌いだ>竹内涼真＆三吉彩花に熱愛報道 双方の事務所否定せず「友人の一人」― スポニチ Sponichi Annex 芸能 https://www.sponichi.co.jp/entertainment/news/2020/05/29/kiji/20200529s00041393071000c.html …,-1,,0,0,,
1.28823E+18,pinkspider7momo,2020/7/29 6:45,何も事務所悪くないなら「仕事や過労の事は書かれていませんでした」とか言えるやろ。否定できるならしてよ。否定できないなんて事実なのか。三浦春馬が大事に思っていたアミューズだよ。なんだ、やっぱりいい事務所じゃんって思わせてよ。,-1,,5,1,,
1.28814E+18,boys_avenue_,2020/7/29 1:00,声優・南條愛乃ライブの「男女差別」事務所が否定 - 東スポＷeb （2015/7/14） http://www.tokyo-sports.co.jp/entame/entertainment/421667/ …,1,,0,0,,
1.28814E+18,__hrnnnn___,2020/7/29 0:46,久しぶりに開いたらキンプリ のライブのことめっちゃ否定的な意見多くてびっくりした 事務所金金金ってそんなん言わんくても、,-1,,3,0,,
1.28795E+18,wow_ko,2020/7/28 12:19,人気タレントのノ・ホンチョル、18歳年下”美貌の才女”と結婚間近説が浮上。事務所と本人は「事実ではない」と否定。 https://kt.wowkorea.jp/album/349171.html …pic.twitter.com/eAMUUpZXPi,1,,2,1,,
1.28794E+18,NgtDema,2020/7/28 11:48,【デマ１４】ファンと荻野の関係？ 荻野の所属事務所は荻野とファンとの個人交流を明確に否定している。 ネットの迷探偵達が提示する証拠も嘘ばかり。 https://twitter.com/subwayparty12/status/1085114021215330304?s=20 …,1,,0,0,,
1.28767E+18,paname25,2020/7/27 17:49,SMAPの木村くんが好きなのでFCに入会しません。 でも個人の木村くんを好きな人は否定しません。 って、なんで中居ヲタが偉そうに語ってるのかが謎。 中居さんのFCがあったとしても私には関係ないし。 はっきり言って中居ヲタは部外者じゃん。 SMAPもう無いし事務所も違うのに、うざすぎるよ。,-1,,93,18,,
1.28767E+18,NgtDema,2020/7/27 17:33,【デマ１４】ファンと荻野の関係？ 荻野の所属事務所は荻野とファンとの個人交流を明確に否定している。 ネットの迷探偵達が提示する証拠も嘘ばかり。 https://twitter.com/subwayparty12/status/1085114021215330304?s=20 …,1,,5,2,,
1.28761E+18,boys_avenue_,2020/7/27 13:30,声優・南條愛乃ライブの「男女差別」事務所が否定 - 東スポＷeb （2015/7/14） http://www.tokyo-sports.co.jp/entame/entertainment/421667/ …,1,,0,0,,
1.28755E+18,EGwqdGT6rYy8CXb,2020/7/27 9:27,あの時ビクトリアとの事を事務所が否定して別れさせなければ、今回こんなタイミングで結婚する事はなかったのでは？と考えてしまう。,-1,,0,0,,
1.28739E+18,ikanematsu,2020/7/26 23:26,岡副麻希、競泳・中村克と交際報道 事務所否定せず「プライベートは本人に任せております」 https://musai-kk136-05.blog.ss-blog.jp/2019-11-09-1,-1,,0,0,,
1.28739E+18,MUSAItsumaneka,2020/7/26 23:25,岡副麻希、競泳・中村克と交際報道 事務所否定せず「プライベートは本人に任せております」 https://musai-kk136-05.blog.ss-blog.jp/2019-11-09-1,-1,,0,0,,
1.28729E+18,jVxgUldNvTPnup1,2020/7/26 16:50,木村くん本人の応援をしたいかしたくないかだけなんですけどね。 応援するには、事務所は否定できません。 会社の力を借りて、もっと飛躍するはずです。見届けたいです。 会社と木村拓哉の関係はWin-Winになっていくでしょう。,-1,,0,0,,
1.28725E+18,urakeiba2011,2020/7/26 14:05,松岡昌宏が退所の長瀬智也に言及 週刊誌の憶測報道を否定。TOKIO松岡昌宏が26日のラジオで、事務所退所を発表長瀬智也に言及。週刊誌の憶測報道を否定し、グループは節目に色んなことが起きるとコメント。長瀬が脱退しても、「5人のつながりがなくなることはない」と思いを伝えた・・マジですか！,1,,0,0,,
1.28725E+18,treh7c7a1,2020/7/26 13:57,松岡昌宏が退所の長瀬智也に言及 週刊誌の憶測報道を否定。TOKIO松岡昌宏が26日のラジオで、事務所退所を発表長瀬智也に言及。週刊誌の憶測報道を否定し、グループは節目に色んなことが起きるとコメント。長瀬が脱退しても、「5人のつながりがなくなることはない」と思いを伝えた・・マジですか！,1,,0,0,,
1.28724E+18,cancandogo,2020/7/26 13:21,事務所の力 北斗の努力 ファンの声 すべてあると思います。どれも否定していません。 ですが、同じ事務所なので仕事の振られ方が全く関係ないとは言い切れません。 # Peing # 質問箱https://peing.net/ja/qs/895434668,-1,,14,1,,
1.28719E+18,chaplin4873,2020/7/26 10:10,本人が再生する意思があるなら、事務所はクビになっても、全員で支えていくんだな。。すごい絆だと思う --- 松岡昌宏、長瀬智也に感謝「一生、TOKIOは5人」 週刊誌の憶測報道を否定 http://mixi.at/abIAGrK,1,,3,0,,
